ID1,HHID,QH91,QH93,QH95,QH96,QH96A,QH96M,QH96AC,QH97D,QH97M,QH97A,QH99,QH101,QH103,QH106,QHVIOLEN,QHCLUSTER,QHNUMBER,QHHOME
2024,      328800201, ,2,2, , , , , , , , ,2,2, ,0,3288,2,1
2024,      328800601,2,2,1,2,0,1,2, , , , ,1,2,2,2,3288,6,1
2024,      328800901, ,2,2, , , , , , , , ,2,2,1,1,3288,9,1
2024,      328801101, ,2,2, , , , , , , ,2,2,2, ,0,3288,11,1
2024,      328801701, ,2,2, , , , , , , , ,1,2, ,0,3288,17,1
2024,      328805101,2,2,1,2,7,0,2, , , , ,1,2,2,6,3288,51,1
2024,      328805301, ,2,1,2,6,0,2, , , ,1,2,2, ,3,3288,53,1
2024,      328805701, ,2,2, , , , , , , , ,2,2,2,1,3288,57,1
2024,      328805901, ,2,2, , , , , , , , ,2,2, ,0,3288,59,1
2024,      328806401, ,2,2, , , , , , , ,1,2,2, ,0,3288,64,1
2024,      328806701,2,2,1,2,0,8,2, , , , ,1,2,2,2,3288,67,1
2024,      328806901,2,2,2, , , , , , , , ,1,2, ,2,3288,69,1
2024,      328807001, ,2,2, , , , , , , , ,1,2,2,2,3288,70,1
2024,      328900301, ,2,2, , , , , , , ,2,2,2, ,0,3289,3,1
2024,      328900601, ,2,1,1,3,5,2, , , , ,1,2,2,1,3289,6,1
2024,      328900901,2,2,2, , , , , , , , ,1,2,2,2,3289,9,1
2024,      328901001, ,2,2, , , , , , , , ,2,2, ,0,3289,10,1
2024,      328905501, ,2,1,2,0,1,2, , , , ,1,2,2,2,3289,55,1
2024,      328905601,2,2,2, , , , , , , , ,2,2, ,2,3289,56,1
2024,      328905701, ,2,2, , , , , , , ,1,2,2, ,0,3289,57,1
2024,      328905801, ,2,2, , , , , , , , ,2,2, ,0,3289,58,1
2024,      328906001, ,2,2, , , , , , , ,1,2,2, ,0,3289,60,1
2024,      328909801, ,2,1,1,1,4,2, , , , ,1,2,2,1,3289,98,1
2024,      328909901,2,2,1,2,1,2,2, , , , ,1,2,2,2,3289,99,1
2024,      328910001, ,2,2, , , , , , , , ,2,2, ,0,3289,100,1
2024,      328910101, ,2,1,2,7,2,2, , , , ,2,2, ,2,3289,101,1
2024,      328910201, ,2,1,2,2,4,2, , , , ,1,2,2,2,3289,102,1
2024,      329000101,2,2,1,1,11,6,1,18,9,2012, ,1,2,2,2,3290,1,1
2024,      329000201,2,2,2, , , , , , , ,2,2,2, ,0,3290,2,1
2024,      329000301, ,2,1,2,9,5,2, , , , ,1,2,2,2,3290,3,1
2024,      329000401,2,2,1,2,11,6,1,18,9,2012, ,1,2,2,2,3290,4,1
2024,      329000501,2,2,1,2,13,8,2, , , , ,2,2, ,0,3290,5,1
2024,      329005001, ,2,2, , , , , , , ,1,2,2, ,0,3290,50,1
2024,      329005101, ,2,2, , , , , , , , ,1,2,2,2,3290,51,1
2024,      329005401, ,2,1,2,12,9,2, , , , ,1,2,2,2,3290,54,1
2024,      329005501,2,2,1,2,13,11,2, , , , ,1,2,2,2,3290,55,1
2024,      329007301,2,2,1,2,7,98,2, , , , ,1,2, ,3,3290,73,1
2024,      329007401, ,2,1,2,13,11,2, , , , ,2,2, ,0,3290,74,1
2024,      329007701,2,2,1,1,13,11,2, , , , ,1,2,2,4,3290,77,1
2024,      329007901,2,2,1,2,13,11,2, , , , ,2,2, ,2,3290,79,1
2024,      329103101, ,2,1,1,5,0,2, , , , ,2,2, ,0,3291,31,1
2024,      329103601, ,2,1,2,2,0,2, , , , ,1,2,2,2,3291,36,1
2024,      329103801, ,2,2, , , , , , , , ,2,2,2,3,3291,38,1
2024,      329103901, ,2,2, , , , , , , ,1,2,1, ,0,3291,39,1
2024,      329104601, ,2,1,2,9,0,2, , , , ,2,2, ,2,3291,46,1
2024,      329108701, ,2,2, , , , , , , ,2,2,2, ,0,3291,87,1
2024,      329108801,2,2,2, , , , , , , , ,1,2,2,2,3291,88,1
2024,      329108901, ,2,2, , , , , , , , ,2,2, ,0,3291,89,1
2024,      329109301,2,2,1,2,1,3,2, , , , ,1,2,2,2,3291,93,1
2024,      329109401,2,2,2, , , , , , , , ,2,2, ,3,3291,94,1
2024,      329109501, ,2,2, , , , , , , ,1,2,2, ,0,3291,95,1
2024,      329109601,2,2,1,2,13,0,2, , , , ,2,2,2,3,3291,96,1
2024,      329109701, ,2,2, , , , , , , , ,2,2, ,0,3291,97,1
2024,      329109801,2,2,2, , , , , , , , ,2,2, ,3,3291,98,1
2024,      329109901,2,2,1,3,3,0,2, , , , ,1,2,2,3,3291,99,1
2024,      329200701, ,2,1,1,8,6,2, , , , ,1,2, ,1,3292,7,1
2024,      329200801, ,2,1,2,4,0,2, , , , ,1,2, ,2,3292,8,1
2024,      329201701, ,2,1,1,4,2,2, , , , ,2,2, ,1,3292,17,1
2024,      329201901, ,2,2, , , , , , , , ,1,2,2,2,3292,19,1
2024,      329202201, ,2,2, , , , , , , ,1,1,2, ,2,3292,22,1
2024,      329202801, ,2,2, , , , , , , ,1,1,2,2,2,3292,28,1
2024,      329203201,2,2,2, , , , , , , , ,2,2, ,1,3292,32,1
2024,      329204401,2,2,1,2,1,0,2, , , , ,1,2,2,4,3292,44,1
2024,      329205301,2,2,1,1,5,0,2, , , , ,1,2,2,1,3292,53,1
2024,      329205501, ,2,1,2,13,11,2, , , , ,2,2, ,2,3292,55,1
2024,      329206101, ,2,2, , , , , , , ,2,2,2, ,0,3292,61,1
2024,      329206201,2,2,1,2,13,11,2, , , , ,1,2,1,3,3292,62,1
2024,      329206601,2,2,1,2,5,0,2, , , , ,2,2, ,0,3292,66,1
2024,      329208101, ,2,1,2,13,6,2, , , , ,2,2, ,2,3292,81,1
2024,      329301001, ,2,2, , , , , , , , ,2,2,2,2,3293,10,1
2024,      329301401, ,2,2, , , , , , , , ,2,2,2,2,3293,14,1
2024,      329301501,2,2,2, , , , , , , , ,2,2, ,1,3293,15,1
2024,      329302401, ,2,2, , , , , , , , ,2,2,2,2,3293,24,1
2024,      329311001, ,2,2, , , , , , , , ,2,2, ,1,3293,110,1
2024,      329311201,2,2,2, , , , , , , , ,2,2,2,2,3293,112,1
2024,      329314701, ,2,2, , , , , , , , ,2,2,2,2,3293,147,1
2024,      329315301, ,2,2, , , , , , , ,2,2,2, ,0,3293,153,1
2024,      329316901, ,2,2, , , , , , , , ,2,2,2,2,3293,169,1
2024,      329317701, ,2,2, , , , , , , , ,2,2,2,2,3293,177,1
2024,      329403701,2,2,2, , , , , , , , ,2,2,2,2,3294,37,1
2024,      329405901, ,2,2, , , , , , , , ,2,2, ,1,3294,59,1
2024,      329409501, ,2,2, , , , , , , , ,2,2, ,3,3294,95,1
2024,      329410701, ,2,2, , , , , , , , ,2,2,2,2,3294,107,1
2024,      329411401, ,2,2, , , , , , , , ,2,2,1,1,3294,114,1
2024,      329413201, ,2,2, , , , , , , , ,2,2,2,1,3294,132,1
2024,      329413401,2,2,1,2,0,9,2, , , , ,2,2,1,2,3294,134,1
2024,      329413701, ,2,2, , , , , , , , ,2,2, ,2,3294,137,1
2024,      329414301, ,2,2, , , , , , , , ,2,2, ,1,3294,143,1
2024,      329501401,2,2,2, , , , , , , , ,2,2, ,1,3295,14,1
2024,      329502301, ,2,2, , , , , , , , ,2,2, ,1,3295,23,1
2024,      329503101,2,2,2, , , , , , , , ,2,2,2,2,3295,31,1
2024,      329507001,2,2,1,2,13,6,2, , , , ,2,2,2,4,3295,70,1
2024,      329507101,2,2,2, , , , , , , , ,2,2, ,1,3295,71,1
2024,      329508201, ,2,2, , , , , , , , ,2,2,2,2,3295,82,1
2024,      329510201,2,2,2, , , , , , , , ,2,2, ,4,3295,102,1
2024,      329510301, ,2,2, , , , , , , , ,2,2,2,2,3295,103,1
2024,      329510801,2,2,1,2,1,4,2, , , , ,2,2,2,2,3295,108,1
2024,      329603001, ,2,2, , , , , , , , ,2,2,2,1,3296,30,1
2024,      329604001, ,2,2, , , , , , , ,2,2,2, ,0,3296,40,1
2024,      329604601, ,2,2, , , , , , , , ,2,2,2,2,3296,46,1
2024,      329609201,2,2,2, , , , , , , , ,2,2, ,1,3296,92,1
2024,      329610001,2,2,2, , , , , , , , ,2,2, ,2,3296,100,1
2024,      329611201, ,2,2, , , , , , , ,1,2,2, ,3,3296,112,1
2024,      329611301, ,2,2, , , , , , , , ,2,2, ,0,3296,113,1
2024,      329701301, ,2,2, , , , , , , , ,2,2,2,1,3297,13,1
2024,      329701601,2,2,2, , , , , , , , ,1,2, ,1,3297,16,1
2024,      329703701, ,2,2, , , , , , , , ,1,2,2,2,3297,37,1
2024,      329703901, ,2,1,2,1,1,2, , , , ,2,2, ,2,3297,39,1
2024,      329706701,2,2,2, , , , , , , , ,2,2, ,0,3297,67,1
2024,      329708201,2,2,2, , , , , , , , ,2,2,2,4,3297,82,1
2024,      329708601, ,2,2, , , , , , , , ,2,2,1,2,3297,86,1
2024,      329710401, ,2,2, , , , , , , , ,2,2,2,3,3297,104,1
2024,      329800901, ,2,2, , , , , , , , ,2,2,1,2,3298,9,1
2024,      329801901,2,2,2, , , , , , , , ,2,2, ,1,3298,19,1
2024,      329806001, ,2,2, , , , , , , , ,2,2, ,0,3298,60,1
2024,      329809001, ,2,2, , , , , , , , ,2,2, ,2,3298,90,1
2024,      329810701, ,2,2, , , , , , , , ,1,2, ,1,3298,107,1
2024,      329812501,2,2,2, , , , , , , , ,2,2, ,2,3298,125,1
2024,      329813801,2,2,2, , , , , , , , ,2,2,2,2,3298,138,1
2024,      329815201, ,2,2, , , , , , , , ,2,2, ,2,3298,152,1
2024,      329815401, ,2,2, , , , , , , , ,2,2,2,2,3298,154,1
2024,      329816901, ,2,2, , , , , , , , ,2,2,2,1,3298,169,1
2024,      329903301, ,2,2, , , , , , , , ,2,2,2,2,3299,33,1
2024,      329908201,2,2,2, , , , , , , , ,2,2, ,3,3299,82,1
2024,      329908601,2,2,2, , , , , , , , ,1,2, ,2,3299,86,1
2024,      329908801, ,2,2, , , , , , , , ,1,2,2,2,3299,88,1
2024,      329909601, ,2,2, , , , , , , , ,1,2, ,1,3299,96,1
2024,      329911401,2,2,2, , , , , , , , ,2,1, ,2,3299,114,1
2024,      329913901, ,2,1,2,13,4,2, , , , ,1,2,2,2,3299,139,1
2024,      329914301, ,2,2, , , , , , , , ,2,2,2,2,3299,143,1
2024,      329914401, ,2,2, , , , , , , , ,1,1, ,1,3299,144,1
2024,      329914601, ,2,2, , , , , , , , ,2,2, ,2,3299,146,1
2024,      330002201,2,2,1,1,0,10,2, , , , ,1,1,2,1,3300,22,1
2024,      330002701,2,2,1,2,1,0,2, , , , ,1,1,2,2,3300,27,1
2024,      330003501, ,2,1,2,9,0,2, , , , ,1,2,2,2,3300,35,1
2024,      330004001,2,2,2, , , , , , , , ,2,2, ,3,3300,40,1
2024,      330004101, ,2,1,2,2,0,2, , , , ,1,2,2,2,3300,41,1
2024,      330004901, ,2,1,2,10,0,2, , , , ,2,1, ,2,3300,49,1
2024,      330008301, ,2,2, , , , , , , , ,1,2,2,2,3300,83,1
2024,      330009301, ,2,2, , , , , , , ,2,1,2, ,0,3300,93,1
2024,      330009601, ,2,2, , , , , , , , ,2,2, ,2,3300,96,1
2024,      330010401, ,2,1,1,0,2,2, , , , ,1,1,2,1,3300,104,1
2024,      330107501, ,2,1,2,2,0,2, , , , ,2,2, ,2,3301,75,1
2024,      330107601,2,2,2, , , , , , , ,1,2,2, ,0,3301,76,1
2024,      330107701, ,2,2, , , , , , , , ,1,2,2,2,3301,77,1
2024,      330107801,2,2,1,2,5,2,2, , , , ,1,1,2,4,3301,78,1
2024,      330107901, ,2,1,2,4,0,2, , , , ,1,2, ,2,3301,79,1
2024,      330109501,2,2,2, , , , , , , , ,2,2, ,2,3301,95,1
2024,      330109701,2,2,1,2,10,0,2, , , , ,1,2,2,2,3301,97,1
2024,      330109801,2,2,2, , , , , , , , ,2,2, ,2,3301,98,1
2024,      330109901,2,2,1,1,13,0,2, , , , ,2,2, ,2,3301,99,1
2024,      330110001, ,2,1,2,0,4,2, , , , ,1,2,2,2,3301,100,1
2024,      330115301, ,2,1,2,6,0,2, , , , ,1,2,2,2,3301,153,1
2024,      330115401,2,2,1,2,5,6,2, , , , ,1,2, ,2,3301,154,1
2024,      330115501, ,2,2, , , , , , , , ,2,2, ,0,3301,155,1
2024,      330115601,2,2,2, , , , , , , ,1,2,2, ,0,3301,156,1
2024,      330200401, ,2,2, , , , , , , ,1,2,2, ,0,3302,4,1
2024,      330200901,2,2,1,2,3,5,2, , , , ,2,2, ,0,3302,9,1
2024,      330201001, ,2,1,2,1,0,2, , , , ,1,2,2,2,3302,10,1
2024,      330201601, ,2,1,1,5,5,2, , , , ,2,2, ,0,3302,16,1
2024,      330203201, ,2,2, , , , , , , , ,1,2,2,1,3302,32,1
2024,      330203601, ,2,2, , , , , , , ,1,2,2, ,0,3302,36,1
2024,      330204101, ,2,2, , , , , , , , ,2,2, ,2,3302,41,1
2024,      330206001,2,2,1,2,9,5,2, , , , ,2,2, ,0,3302,60,1
2024,      330206401, ,2,2, , , , , , , , ,2,2, ,0,3302,64,1
2024,      330207101,2,2,1,1,1,3,2, , , , ,1,2,2,1,3302,71,1
2024,      330208301, ,2,2, , , , , , , ,1,2,2, ,0,3302,83,1
2024,      330210001, ,2,2, , , , , , , ,1,2,2, ,0,3302,100,1
2024,      330210601, ,2,2, , , , , , , , ,2,2, ,0,3302,106,1
2024,      330210901, ,2,2, , , , , , , , ,2,2, ,2,3302,109,1
2024,      330211401, ,2,1,3,4,2,2, , , ,2,2,2, ,3,3302,114,1
2024,      330300501,2,2,1,2,10,0,2, , , , ,2,2,2,2,3303,5,1
2024,      330300601, ,2,1,2,5,0,2, , , , ,2,2,2,2,3303,6,1
2024,      330300701, ,2,2, , , , , , , , ,2,2, ,0,3303,7,1
2024,      330301201, ,2,2, , , , , , , , ,2,2,2,2,3303,12,1
2024,      330301401, ,2,2, , , , , , , , ,2,2, ,0,3303,14,1
2024,      330315001,2,2,2, , , , , , , , ,2,2, ,3,3303,150,1
2024,      330315101,2,2,1,4,1,98,2, , , , ,2,2, ,4,3303,151,1
2024,      330315201, ,2,1,2,7,0,2, , , , ,2,2, ,2,3303,152,1
2024,      330315301,2,2,1,3,1,0,2, , , , ,2,2,1,3,3303,153,1
2024,      330315401, ,2,2, , , , , , , , ,2,2, ,0,3303,154,1
2024,      330316601, ,2,1,1,11,0,2, , , ,1,2,1,2,1,3303,166,1
2024,      330316701,2,2,1,2,2,0,2, , , , ,2,1,2,2,3303,167,1
2024,      330317001, ,2,1,2,10,0,2, , , , ,1,2, ,2,3303,170,1
2024,      330317301, ,2,2, , , , , , , , ,2,1, ,0,3303,173,1
2024,      330317401, ,2,1,2,6,0,2, , , , ,1,2, ,2,3303,174,1
2024,      330401701, ,2,2, , , , , , , ,1,2,2, ,0,3304,17,1
2024,      330401801, ,2,2, , , , , , , , ,1,2, ,2,3304,18,1
2024,      330402201,2,2,1,2,1,0,2, , , , ,1,2,1,2,3304,22,1
2024,      330403001, ,2,1,2,9,98,2, , , , ,1,2,2,2,3304,30,1
2024,      330404101, ,2,2, , , , , , , , ,2,2, ,1,3304,41,1
2024,      330404201,2,2,1,1,5,0,2, , , , ,1,1,2,6,3304,42,1
2024,      330404301, ,2,2, , , , , , , ,1,2,2, ,0,3304,43,1
2024,      330404401,2,2,1,2,3,3,2, , , , ,2,2,2,2,3304,44,1
2024,      330409501, ,2,2, , , , , , , , ,2,2, ,2,3304,95,1
2024,      330409601,2,2,1,2,13,98,2, , , , ,1,1,2,2,3304,96,1
2024,      330409701,2,2,1,2,13,0,2, , , , ,2,2, ,2,3304,97,1
2024,      330409801, ,2,2, , , , , , , ,1,1,2, ,0,3304,98,1
2024,      330409901, ,2,1,2,2,0,2, , , , ,1,2,2,2,3304,99,1
2024,      330505701, ,2,2, , , , , , , , ,2,2,1,2,3305,57,1
2024,      330506101,2,2,2, , , , , , , , ,2,2, ,2,3305,61,1
2024,      330506201,2,2,2, , , , , , , , ,2,2, ,4,3305,62,1
2024,      330506301,2,2,1,2,13,0,2, , , , ,2,2,2,2,3305,63,1
2024,      330506401,2,2,1,2,0,8,2, , , , ,2,2,2,2,3305,64,1
2024,      330506501, ,2,1,2,8,0,2, , , , ,2,2,2,2,3305,65,1
2024,      330507301, ,2,1,2,0,9,2, , , ,1,2,2,1,2,3305,73,1
2024,      330507401, ,2,1,2,5,2,2, , , , ,2,2, ,2,3305,74,1
2024,      330507501,2,2,1,2,12,0,2, , , , ,2,2, ,2,3305,75,1
2024,      330507601, ,2,1,2,10,5,2, , , , ,2,2, ,2,3305,76,1
2024,      330518501,2,2,2, , , , , , , , ,1,2,2,2,3305,185,1
2024,      330518601,2,2,2, , , , , , , , ,2,2, ,3,3305,186,1
2024,      330518701,2,2,2, , , , , , , , ,2,2,2,1,3305,187,1
2024,      330518801, ,2,2, , , , , , , , ,2,2,2,2,3305,188,1
2024,      330518901, ,2,1,1,3,4,2, , , , ,2,2,2,1,3305,189,1
2024,      330600201, ,2,2, , , , , , , , ,2,2, ,2,3306,2,1
2024,      330600301, ,2,2, , , , , , , , ,2,2, ,0,3306,3,1
2024,      330600401, ,2,1,2,5,98,2, , , , ,2,2, ,2,3306,4,1
2024,      330600501, ,2,2, , , , , , , , ,1,2, ,0,3306,5,1
2024,      330600601, ,2,2, , , , , , , , ,2,2, ,0,3306,6,1
2024,      330603801,2,2,1,2,9,98,2, , , , ,2,1, ,2,3306,38,1
2024,      330603901, ,2,2, , , , , , , ,1,2,1, ,0,3306,39,1
2024,      330604001, ,2,2, , , , , , , ,2,1,2, ,0,3306,40,1
2024,      330604101, ,2,2, , , , , , , ,2,2,2, ,0,3306,41,1
2024,      330604201, ,2,2, , , , , , , , ,1,2, ,0,3306,42,1
2024,      330604801,2,2,1,2,13,11,2, , , , ,1,2,2,3,3306,48,1
2024,      330604901, ,2,2, , , , , , , ,1,2,2, ,0,3306,49,1
2024,      330605001,2,2,2, , , , , , , , ,2,1, ,3,3306,50,1
2024,      330605501, ,2,2, , , , , , , ,1,2,2, ,0,3306,55,1
2024,      330605701,2,2,1,1,13,0,2, , , ,1,2,1, ,0,3306,57,1
2024,      330702301, ,2,2, , , , , , , , ,2,2, ,0,3307,23,1
2024,      330702401, ,2,2, , , , , , , ,2,2,2, ,0,3307,24,1
2024,      330703401, ,2,1,1,1,0,2, , , , ,1,2,2,1,3307,34,1
2024,      330703501, ,2,2, , , , , , , , ,2,2, ,0,3307,35,1
2024,      330703601, ,2,2, , , , , , , ,1,2,2, ,1,3307,36,1
2024,      330705701, ,2,1,1,0,3,2, , , , ,2,2, ,2,3307,57,1
2024,      330705801,2,2,1,2,13,4,2, , , , ,1,2,2,2,3307,58,1
2024,      330705901, ,2,2, , , , , , , ,1,2,2, ,0,3307,59,1
2024,      330706001, ,2,2, , , , , , , ,1,2,2, ,0,3307,60,1
2024,      330706101, ,2,2, , , , , , , , ,1,2, ,0,3307,61,1
2024,      330707501, ,2,2, , , , , , , ,1,1,2, ,0,3307,75,1
2024,      330707601, ,2,2, , , , , , , ,1,2,2, ,0,3307,76,1
2024,      330707701,2,2,1,2,13,11,2, , , , ,1,2, ,2,3307,77,1
2024,      330707801, ,2,2, , , , , , , ,1,2,2, ,0,3307,78,1
2024,      330707901, ,2,2, , , , , , , ,1,2,2, ,0,3307,79,1
2024,      330801001,2,2,1,2,10,8,2, , , , ,2,2, ,8,3308,10,1
2024,      330801101, ,2,1,2,13,11,2, , , , ,2,2, ,2,3308,11,1
2024,      330801601, ,2,2, , , , , , , , ,1,2, ,0,3308,16,1
2024,      330802501, ,2,1,2,5,4,2, , , , ,1,2,2,2,3308,25,1
2024,      330802601, ,2,2, , , , , , , ,1,2,2, ,0,3308,26,1
2024,      330802701, ,2,2, , , , , , , ,1,2,2, ,0,3308,27,1
2024,      330803201,2,2,2, , , , , , , , ,2,2, ,4,3308,32,1
2024,      330803901,2,2,1,2,3,0,2, , , , ,2,2, ,3,3308,39,1
2024,      330804801, ,2,2, , , , , , , ,1,2,2, ,0,3308,48,1
2024,      330804901, ,2,2, , , , , , , ,2,1,2, ,0,3308,49,1
2024,      330805001, ,2,2, , , , , , , ,2,2,2, ,0,3308,50,1
2024,      330805401, ,2,2, , , , , , , ,2,1,2, ,0,3308,54,1
2024,      330805601, ,2,1,1,9,2,2, , , , ,1,2, ,1,3308,56,1
2024,      330805901, ,2,2, , , , , , , ,2,1,2, ,3,3308,59,1
2024,      330900401, ,2,1,1,3,10,2, , , , ,1,2,2,1,3309,4,1
2024,      330900901, ,2,1,2,1,0,2, , , , ,1,2,1,2,3309,9,1
2024,      330901501,1,2,1,2,7,0,2, , , , ,2,1, ,2,3309,15,1
2024,      330901601,2,2,1,2,1,3,2, , , , ,1,2,2,2,3309,16,1
2024,      330903601, ,2,1,2,7,6,2, , , , ,2,2, ,0,3309,36,1
2024,      330904701,2,2,2, , , , , , , , ,1,2, ,2,3309,47,1
2024,      330905601,2,2,2, , , , , , , , ,2,2,2,2,3309,56,1
2024,      330906401,2,2,2, , , , , , , , ,1,2,2,1,3309,64,1
2024,      330906901, ,2,1,2,0,2,2, , , , ,1,2,2,2,3309,69,1
2024,      330909701, ,2,2, , , , , , , ,2,2,2, ,0,3309,97,1
2024,      330909801, ,2,1,2,13,0,2, , , , ,1,2,1,2,3309,98,1
2024,      330911001, ,2,1,2,10,0,2, , , , ,1,2,1,2,3309,110,1
2024,      330911501, ,2,2, , , , , , , , ,1,2, ,1,3309,115,1
2024,      331000601, ,2,1,2,12,8,2, , , , ,1,2,2,7,3310,6,1
2024,      331000701, ,2,2, , , , , , , , ,2,2, ,0,3310,7,1
2024,      331000801,2,2,1,2,1,3,2, , , , ,1,2,2,2,3310,8,1
2024,      331000901,2,2,1,1,13,1,2, , , , ,1,2, ,1,3310,9,1
2024,      331001001, ,2,1,2,8,0,2, , , , ,1,2, ,0,3310,10,1
2024,      331001801, ,2,1,2,13,0,2, , , , ,1,2, ,2,3310,18,1
2024,      331001901, ,2,2, , , , , , , ,1,2,2, ,0,3310,19,1
2024,      331002001, ,2,2, , , , , , , ,1,2,2, ,0,3310,20,1
2024,      331002101,2,2,1,2,10,0,2, , , ,1,2,2, ,2,3310,21,1
2024,      331002201, ,2,2, , , , , , , ,1,2,2, ,0,3310,22,1
2024,      331007901,2,2,2, , , , , , , , ,2,2, ,2,3310,79,1
2024,      331008001, ,2,1,2,10,0,2, , , , ,2,2, ,0,3310,80,1
2024,      331008101,2,2,2, , , , , , , , ,2,2, ,0,3310,81,1
2024,      331008201, ,2,2, , , , , , , ,1,2,2, ,0,3310,82,1
2024,      331008301, ,2,2, , , , , , , ,1,2,2, ,0,3310,83,1
2024,      331100501,2,2,2, , , , , , , , ,2,2,2,3,3311,5,1
2024,      331100701,2,2,2, , , , , , , ,2,2,2,2,1,3311,7,1
2024,      331101101, ,2,2, , , , , , , , ,1,2,2,2,3311,11,1
2024,      331101901, ,2,2, , , , , , , , ,1,2,2,2,3311,19,1
2024,      331102401, ,2,2, , , , , , , , ,2,2, ,0,3311,24,1
2024,      331103201, ,2,2, , , , , , , , ,1,2,2,2,3311,32,1
2024,      331103401, ,2,2, , , , , , , , ,1,2, ,2,3311,34,1
2024,      331104701, ,2,2, , , , , , , , ,2,2, ,1,3311,47,1
2024,      331105101,2,2,2, , , , , , , , ,2,2, ,0,3311,51,1
2024,      331107901, ,2,2, , , , , , , , ,1,2,2,2,3311,79,1
2024,      331200201,2,2,2, , , , , , , , ,2,2,2,5,3312,2,1
2024,      331200501,2,2,2, , , , , , , , ,2,2, ,3,3312,5,1
2024,      331200601,2,2,2, , , , , , , , ,2,2, ,0,3312,6,1
2024,      331202501,2,2,2, , , , , , , ,2,2,2, ,3,3312,25,1
2024,      331203201, ,2,2, , , , , , , ,2,2,2, ,4,3312,32,1
2024,      331204701, ,2,2, , , , , , , , ,2,2, ,0,3312,47,1
2024,      331205001,2,2,2, , , , , , , , ,2,2, ,3,3312,50,1
2024,      331206101,2,2,2, , , , , , , ,2,2,2, ,2,3312,61,1
2024,      331206201, ,2,2, , , , , , , ,2,2,2,2,4,3312,62,1
2024,      331300401,2,2,2, , , , , , , , ,2,2, ,2,3313,4,1
2024,      331300701,2,2,2, , , , , , , ,2,2,2, ,5,3313,7,1
2024,      331301701, ,2,2, , , , , , , , ,2,2, ,0,3313,17,1
2024,      331302601, ,2,2, , , , , , , ,2,2,2, ,0,3313,26,1
2024,      331302801, ,2,2, , , , , , , , ,2,2, ,2,3313,28,1
2024,      331304101, ,2,2, , , , , , , ,2,2,2,2,2,3313,41,1
2024,      331306301, ,2,2, , , , , , , ,2,2,2, ,0,3313,63,1
2024,      331401101, ,2,2, , , , , , , , ,2,2,2,2,3314,11,1
2024,      331401701, ,2,2, , , , , , , ,2,2,2,2,1,3314,17,1
2024,      331401801, ,2,2, , , , , , , , ,2,2, ,1,3314,18,1
2024,      331403101,2,2,2, , , , , , , ,2,2,2, ,0,3314,31,1
2024,      331405401, ,2,2, , , , , , , ,2,2,2, ,0,3314,54,1
2024,      331405501, ,2,2, , , , , , , , ,2,2,2,2,3314,55,1
2024,      331407901, ,2,2, , , , , , , , ,2,2,2,2,3314,79,1
2024,      331408601, ,2,2, , , , , , , , ,2,2,2,1,3314,86,1
2024,      331500801, ,2,2, , , , , , , , ,2,2, ,0,3315,8,1
2024,      331501001, ,2,2, , , , , , , ,2,2,2, ,5,3315,10,1
2024,      331501801, ,2,2, , , , , , , , ,2,2, ,4,3315,18,1
2024,      331502501, ,2,2, , , , , , , , ,2,2,2,2,3315,25,1
2024,      331504001, ,2,2, , , , , , , , ,2,2,2,2,3315,40,1
2024,      331507801,2,2,2, , , , , , , , ,2,2, ,2,3315,78,1
2024,      331510101, ,2,2, , , , , , , , ,2,2, ,0,3315,101,1
2024,      331510102, ,2,2, , , , , , , , ,1,2,2,2,3315,101,2
2024,      331600701,2,2,2, , , , , , , , ,2,2, ,5,3316,7,1
2024,      331600801,2,2,2, , , , , , , ,2,2,2, ,8,3316,8,1
2024,      331601501, ,2,2, , , , , , , , ,2,2, ,0,3316,15,1
2024,      331602701, ,2,2, , , , , , , ,2,2,2,2,2,3316,27,1
2024,      331602801, ,2,2, , , , , , , , ,2,2, ,2,3316,28,1
2024,      331602901, ,2,2, , , , , , , , ,2,2,2,2,3316,29,1
2024,      331603501, ,2,2, , , , , , , , ,1,2, ,1,3316,35,1
2024,      331604001,2,2,2, , , , , , , ,2,2,2, ,0,3316,40,1
2024,      331607001, ,2,2, , , , , , , , ,2,2, ,2,3316,70,1
2024,      331607101, ,2,2, , , , , , , ,2,1,2, ,0,3316,71,1
2024,      331704401,2,2,2, , , , , , , , ,2,2, ,2,3317,44,1
2024,      331704701,2,2,2, , , , , , , , ,2,2, ,1,3317,47,1
2024,      331707501, ,2,2, , , , , , , , ,1,2,2,2,3317,75,1
2024,      331707601,2,2,2, , , , , , , , ,2,2,2,6,3317,76,1
2024,      331708001, ,2,2, , , , , , , ,2,2,2, ,1,3317,80,1
2024,      331709301,2,2,2, , , , , , , , ,1,2,2,4,3317,93,1
2024,      331711601, ,2,2, , , , , , , , ,2,2, ,2,3317,116,1
2024,      331711701, ,2,2, , , , , , , , ,1,2,2,1,3317,117,1
2024,      331712501,2,2,2, , , , , , , ,2,2,2, ,0,3317,125,1
2024,      331713801, ,2,2, , , , , , , , ,1,2,2,2,3317,138,1
2024,      331800201,2,2,2, , , , , , , , ,2,2,2,3,3318,2,1
2024,      331802501, ,2,2, , , , , , , , ,1,2,2,2,3318,25,1
2024,      331804601, ,2,2, , , , , , , , ,2,2,2,2,3318,46,1
