ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7,HVIDX
2024,      336918301,3369,183,1,1,2,3,2,1,4
2024,      337204001,3372,40,1,1,8,2,2,1,4
2024,      337207701,3372,77,1,1,2,3,2,1,5
2024,      337209201,3372,92,1,1,1,3,2,1,4
2024,      337211401,3372,114,1,1,2,2,1,1,2
2024,      337211401,3372,114,1,1,2,2,2,2,3
2024,      337216301,3372,163,1,1,2,2,2,1,7
2024,      337219401,3372,194,1,1,2,2,2,1,4
2024,      337302101,3373,21,1,1,0,2,1,1,3
2024,      337302101,3373,21,1,1,2,2,2,2,4
2024,      337303501,3373,35,1,1,1,2,2,1,4
2024,      337305701,3373,57,1,1,8,1,1,1,3
2024,      337305701,3373,57,1,1,3,1,2,2,4
2024,      337306101,3373,61,1,1,0,2,2,1,4
2024,      337415201,3374,152,1,1,1,0,2,1,3
2024,      337503101,3375,31,1,1,2,0,2,1,6
2024,      337506001,3375,60,1,1,3,8,2,1,3
2024,      337506601,3375,66,1,2, , ,1,1,5
2024,      337506601,3375,66,1,2, , ,2,2,9
2024,      337509001,3375,90,1,1,1,0,1,1,4
2024,      337509001,3375,90,1,1,1,0,2,2,5
2024,      337509701,3375,97,1,2, , ,2,1,3
2024,      337510501,3375,105,1,2, , ,1,1,3
2024,      337510501,3375,105,1,2, , ,2,2,4
2024,      337600701,3376,7,1,1,1,2,1,1,3
2024,      337600701,3376,7,1,1,3,2,2,2,4
2024,      337602101,3376,21,1,1,3,3,1,1,3
2024,      337602101,3376,21,1,1,1,3,2,2,4
2024,      337605101,3376,51,1,2, , ,2,1,3
2024,      337605601,3376,56,1,1,1,2,2,1,8
2024,      337701101,3377,11,1,2, , ,1,1,3
2024,      337701101,3377,11,1,1,1,4,2,2,5
2024,      337703901,3377,39,1,1,3,4,2,1,7
2024,      337708801,3377,88,1,1,0,4,2,1,5
2024,      337709301,3377,93,1,1,0,4,2,1,4
2024,      337709501,3377,95,1,1,2,4,2,1,3
2024,      337802201,3378,22,1,1,5,2,1,1,3
2024,      337802201,3378,22,1,1,4,2,1,2,4
2024,      337802201,3378,22,1,1,3,2,2,3,5
2024,      337804301,3378,43,1,1,1,2,2,1,3
2024,      337805401,3378,54,1,1,4,2,2,1,4
2024,      337806501,3378,65,1,1,1,1,2,1,7
2024,      337806901,3378,69,1,2, , ,1,1,3
2024,      337806901,3378,69,1,2, , ,2,2,4
2024,      337809701,3378,97,1,1,9,1,1,1,5
2024,      337809701,3378,97,1,1,8,1,2,2,6
2024,      337904101,3379,41,1,2, , ,2,1,3
2024,      337907701,3379,77,1,1,4,1,2,1,4
2024,      337907702,3379,77,2,1,3,1,1,1,3
2024,      337907702,3379,77,2,1,4,2,2,2,5
2024,      337907703,3379,77,3,1,3,1,2,1,2
2024,      337913901,3379,139,1,1,2,3,2,1,3
2024,      338002701,3380,27,1,1,4,3,2,1,3
2024,      338005401,3380,54,1,1,2,2,1,1,4
2024,      338005401,3380,54,1,1,2,2,2,2,5
2024,      338015101,3380,151,1,1,1,3,1,1,4
2024,      338015101,3380,151,1,1,0,3,1,2,5
2024,      338015101,3380,151,1,1,1,3,2,3,7
2024,      338107101,3381,71,1,1,2,2,1,1,2
2024,      338107101,3381,71,1,1,0,1,2,2,3
2024,      338108701,3381,87,1,1,2,1,2,1,4
2024,      338113601,3381,136,1,1,1,2,2,1,3
2024,      338114501,3381,145,1,2, , ,1,1,5
2024,      338114501,3381,145,1,2, , ,1,2,6
2024,      338114501,3381,145,1,2, , ,1,3,7
2024,      338114501,3381,145,1,2, , ,2,4,14
2024,      338201401,3382,14,1,1,0,4,2,1,5
2024,      338202001,3382,20,1,2, , ,2,1,3
2024,      338404501,3384,45,1,1,2,3,1,1,2
2024,      338404501,3384,45,1,1,2,3,2,2,3
2024,      338409901,3384,99,1,1,0,2,2,1,4
2024,      338510601,3385,106,1,1,3,2,1,1,3
2024,      338510601,3385,106,1,1,0,3,2,2,4
2024,      338510801,3385,108,1,1,0,3,2,1,7
2024,      338513001,3385,130,1,1,1,3,2,1,3
2024,      338800401,3388,4,1,8, , ,2,1,6
2024,      338801201,3388,12,1,1,0,2,2,1,3
2024,      338806401,3388,64,1,1,0,1,2,1,4
2024,      338810501,3388,105,1,1,3,3,1,1,2
2024,      338810501,3388,105,1,1,0,3,2,2,3
2024,      338901201,3389,12,1,1,2,1,1,1,3
2024,      338901201,3389,12,1,1,0,1,2,2,4
2024,      338903801,3389,38,1,1,3,1,2,1,4
2024,      338907401,3389,74,1,2, , ,2,1,3
2024,      338909601,3389,96,1,1,5,1,1,1,3
2024,      338909601,3389,96,1,1,1,1,2,2,4
2024,      338910301,3389,103,1,1,2,0,2,1,3
2024,      338911201,3389,112,1,1,1,1,2,1,3
2024,      338911202,3389,112,2,1,2,0,2,1,3
2024,      339004501,3390,45,1,1,2,0,1,1,4
2024,      339004501,3390,45,1,1,1,0,2,2,6
2024,      339004502,3390,45,2,1,4,0,2,1,6
2024,      339302301,3393,23,1,1,1,4,2,1,4
2024,      339305001,3393,50,1,1,3,4,1,1,2
2024,      339305001,3393,50,1,1,1,4,2,2,3
2024,      339306001,3393,60,1,1,2,4,2,1,3
2024,      339307201,3393,72,1,1,5,4,2,1,4
2024,      339308501,3393,85,1,1,1,4,2,1,3
2024,      339500201,3395,2,1,1,3,3,2,1,3
2024,      339504701,3395,47,1,2, , ,2,1,3
2024,      339705101,3397,51,1,1,1,1,2,1,5
2024,      339706801,3397,68,1,1,0,1,2,1,4
2024,      339902101,3399,21,1,1,0,3,2,1,3
2024,      339905101,3399,51,1,1,0,3,2,1,4
2024,      339907801,3399,78,1,1,0,3,2,1,3
2024,      339909401,3399,94,1,1,3,3,2,1,4
2024,      340000301,3400,3,1,1,0,1,2,1,3
2024,      340008001,3400,80,1,1,5,2,1,1,5
2024,      340008001,3400,80,1,1,1,2,2,2,6
2024,      340009701,3400,97,1,1,6,3,2,1,2
2024,      340102601,3401,26,1,1,4,2,2,1,3
2024,      340105701,3401,57,1,1,6,2,2,1,2
2024,      340112901,3401,129,1,1,5,1,1,1,4
2024,      340112901,3401,129,1,1,4,1,2,2,5
2024,      340200401,3402,4,1,1,2,1,2,1,3
2024,      340204301,3402,43,1,1,0,1,2,1,5
2024,      340204401,3402,44,1,1,3,0,2,1,3
2024,      340207101,3402,71,1,1,3,0,2,1,4
2024,      340212201,3402,122,1,1,0,1,2,1,4
2024,      340301001,3403,10,1,1,7,2,1,1,2
2024,      340301001,3403,10,1,1,5,2,1,2,3
2024,      340301001,3403,10,1,1,0,2,1,3,4
2024,      340301001,3403,10,1,1,2,2,2,4,7
2024,      340301801,3403,18,1,1,1,2,1,1,3
2024,      340301801,3403,18,1,1,0,2,2,2,4
2024,      340305101,3403,51,1,1,5,2,2,1,2
2024,      340305501,3403,55,1,1,0,2,2,1,3
2024,      340307501,3403,75,1,1,6,2,1,1,2
2024,      340307501,3403,75,1,1,0,2,2,2,3
2024,      340308701,3403,87,1,1,1,2,2,1,3
2024,      340500601,3405,6,1,1,8,0,2,1,4
2024,      340501001,3405,10,1,1,5,1,2,1,3
2024,      340502201,3405,22,1,1,5,1,2,1,4
2024,      340509401,3405,94,1,1,1,0,2,1,3
2024,      340509501,3405,95,1,1,5,1,2,1,3
2024,      340509601,3405,96,1,1,8,0,2,1,3
2024,      340600401,3406,4,1,1,5,2,1,1,4
2024,      340600401,3406,4,1,1,2,2,2,2,5
2024,      340600501,3406,5,1,1,6,2,1,1,3
2024,      340600501,3406,5,1,1,4,2,2,2,4
2024,      340604101,3406,41,1,1,0,4,2,1,6
2024,      340700401,3407,4,1,1,3,2,1,1,3
2024,      340700401,3407,4,1,1,2,2,2,2,4
2024,      340702401,3407,24,1,1,0,1,2,1,3
2024,      340702501,3407,25,1,1,5,1,2,1,2
2024,      340705101,3407,51,1,1,4,2,1,1,4
2024,      340705101,3407,51,1,1,3,2,2,2,5
2024,      340706801,3407,68,1,1,3,1,2,1,3
2024,      340707301,3407,73,1,1,2,1,2,1,3
2024,      340707901,3407,79,1,1,4,1,2,1,3
2024,      340709101,3407,91,1,1,1,1,2,1,3
2024,      340709901,3407,99,1,1,6,1,1,1,3
2024,      340709901,3407,99,1,1,3,1,2,2,4
2024,      340804101,3408,41,1,1,4,1,2,1,5
2024,      340804401,3408,44,1,1,3,1,2,1,3
2024,      340805201,3408,52,1,1,8,1,1,1,3
2024,      340805201,3408,52,1,1,7,1,2,2,4
2024,      340806101,3408,61,1,1,8,1,2,1,2
2024,      340806201,3408,62,1,1,4,1,1,1,3
2024,      340806201,3408,62,1,1,7,1,2,2,4
2024,      340902001,3409,20,1,1,7,4,2,1,5
2024,      340903501,3409,35,1,1,7,4,2,1,5
2024,      340903901,3409,39,1,1,6,4,2,1,5
2024,      340904901,3409,49,1,1,1,3,2,1,6
2024,      340905101,3409,51,1,1,7,4,2,1,3
2024,      340906101,3409,61,1,1,7,4,2,1,3
2024,      341002901,3410,29,1,1,0,3,2,1,5
2024,      341003301,3410,33,1,1,7,3,1,1,5
2024,      341003301,3410,33,1,1,3,3,2,2,6
2024,      341004801,3410,48,1,1,8,3,2,1,3
2024,      341005301,3410,53,1,1,4,4,2,1,4
2024,      341301901,3413,19,1,1,2,2,2,1,7
2024,      341302901,3413,29,1,1,8,1,1,1,3
2024,      341302901,3413,29,1,1,1,1,2,2,4
2024,      341305701,3413,57,1,1,0,2,2,1,3
2024,      341306601,3413,66,1,1,1,1,2,1,3
2024,      341308801,3413,88,1,1,4,1,2,1,4
2024,      341418701,3414,187,1,1,7,0,2,1,4
2024,      341603001,3416,30,1,1,7,1,2,1,3
2024,      341603901,3416,39,1,1,5,1,2,1,3
2024,      341606501,3416,65,1,1,6,1,2,1,3
2024,      341608901,3416,89,1,1,7,1,1,1,4
2024,      341608901,3416,89,1,1,2,1,1,2,5
2024,      341608901,3416,89,1,1,0,1,2,3,6
2024,      341610501,3416,105,1,1,5,1,1,1,3
2024,      341610501,3416,105,1,1,2,1,2,2,4
2024,      341612601,3416,126,1,1,6,1,1,1,2
2024,      341612601,3416,126,1,1,4,1,2,2,3
2024,      341703501,3417,35,1,1,1,1,2,1,3
2024,      341703701,3417,37,1,1,5,1,2,1,3
2024,      341705801,3417,58,1,1,8,1,1,1,4
2024,      341705801,3417,58,1,1,4,1,2,2,5
2024,      341706001,3417,60,1,1,4,1,1,1,3
2024,      341706001,3417,60,1,1,0,1,2,2,4
2024,      341706201,3417,62,1,1,3,1,2,1,3
2024,      341713901,3417,139,1,1,7,1,2,1,3
2024,      341714001,3417,140,1,1,8,1,1,1,3
2024,      341714001,3417,140,1,1,1,1,2,2,4
2024,      341714101,3417,141,1,1,5,1,2,1,3
2024,      341714201,3417,142,1,1,2,1,2,1,4
2024,      341801101,3418,11,1,1,5,1,2,1,2
2024,      341801701,3418,17,1,1,7,1,1,1,3
2024,      341801701,3418,17,1,1,0,1,2,2,4
2024,      341801901,3418,19,1,1,8,1,1,1,3
2024,      341801901,3418,19,1,1,0,1,2,2,4
2024,      341803701,3418,37,1,1,6,1,2,1,4
2024,      341803901,3418,39,1,1,4,1,2,1,4
2024,      341804901,3418,49,1,1,5,1,1,1,4
2024,      341804901,3418,49,1,1,1,1,2,2,5
2024,      341806201,3418,62,1,1,1,1,2,1,3
2024,      341903701,3419,37,1,1,6,2,2,1,4
2024,      341903901,3419,39,1,1,6,2,2,1,2
2024,      341904001,3419,40,1,1,0,2,2,1,4
2024,      341904101,3419,41,1,1,4,2,2,1,3
2024,      341905401,3419,54,1,1,5,2,1,1,4
2024,      341905401,3419,54,1,1,2,2,2,2,5
2024,      341905601,3419,56,1,1,7,2,1,1,4
2024,      341905601,3419,56,1,1,5,2,2,2,5
2024,      341905801,3419,58,1,1,2,2,2,1,2
2024,      341906601,3419,66,1,1,6,2,1,1,5
2024,      341906601,3419,66,1,1,2,2,1,2,6
2024,      341906601,3419,66,1,1,0,2,2,3,7
2024,      341907001,3419,70,1,1,5,2,1,1,3
2024,      341907001,3419,70,1,1,3,2,2,2,4
2024,      341907201,3419,72,1,1,5,2,2,1,4
2024,      342001701,3420,17,1,1,4,2,2,1,3
2024,      342004001,3420,40,1,1,6,3,1,1,4
2024,      342004001,3420,40,1,1,4,3,2,2,5
2024,      342101001,3421,10,1,1,5,0,2,1,4
2024,      342101501,3421,15,1,1,1,11,2,1,2
2024,      342102001,3421,20,1,1,2,1,2,1,3
2024,      342200101,3422,1,1,1,3,0,2,1,3
2024,      342201801,3422,18,1,1,5,0,1,1,2
2024,      342201801,3422,18,1,1,3,0,2,2,3
2024,      342212201,3422,122,1,1,7,0,2,1,4
2024,      342602501,3426,25,1,1,0,1,2,1,2
2024,      342603301,3426,33,1,1,5,1,1,1,3
2024,      342603301,3426,33,1,1,6,1,1,2,4
2024,      342603301,3426,33,1,1,5,1,2,3,5
2024,      342603501,3426,35,1,1,4,1,1,1,3
2024,      342603501,3426,35,1,1,0,1,2,2,4
2024,      342604201,3426,42,1,1,5,1,1,1,4
2024,      342604201,3426,42,1,1,5,1,1,2,5
2024,      342604201,3426,42,1,1,1,1,2,3,6
2024,      342604301,3426,43,1,1,6,1,2,1,7
2024,      342605601,3426,56,1,1,0,1,2,1,2
2024,      342605801,3426,58,1,1,4,1,2,1,2
2024,      342606301,3426,63,1,1,8,1,1,1,3
2024,      342606301,3426,63,1,1,5,1,2,2,4
2024,      342701701,3427,17,1,1,6,2,2,1,3
2024,      342701901,3427,19,1,1,8,2,2,1,4
2024,      342702001,3427,20,1,1,0,2,1,1,3
2024,      342702001,3427,20,1,1,3,2,2,2,4
2024,      342705601,3427,56,1,1,7,2,1,1,5
2024,      342705601,3427,56,1,1,0,2,2,2,6
2024,      342706701,3427,67,1,1,8,2,1,1,4
2024,      342706701,3427,67,1,1,2,2,2,2,5
2024,      342707001,3427,70,1,1,1,2,2,1,4
2024,      342800401,3428,4,1,1,3,3,2,1,2
2024,      342801801,3428,18,1,1,8,3,1,1,3
2024,      342801801,3428,18,1,1,5,3,1,2,4
2024,      342801801,3428,18,1,1,0,3,2,3,5
2024,      342802301,3428,23,1,1,8,3,2,1,2
2024,      342802801,3428,28,1,1,5,3,1,1,3
2024,      342802801,3428,28,1,1,1,3,2,2,4
2024,      342804001,3428,40,1,1,3,3,1,1,2
2024,      342804001,3428,40,1,1,3,3,2,2,3
2024,      342805001,3428,50,1,1,0,3,2,1,4
2024,      343000901,3430,9,1,1,3,2,2,1,3
2024,      343004001,3430,40,1,1,3,2,1,1,4
2024,      343004001,3430,40,1,1,0,2,2,2,5
2024,      343004501,3430,45,1,1,0,2,1,1,3
2024,      343004501,3430,45,1,1,0,2,2,2,4
2024,      343007601,3430,76,1,1,7,2,2,1,3
2024,      343007701,3430,77,1,1,3,4,2,1,3
2024,      343200801,3432,8,1,1,0,1,2,1,5
2024,      343201001,3432,10,1,1,1,1,2,1,3
2024,      343202801,3432,28,1,1,3,1,1,1,4
2024,      343202801,3432,28,1,1,0,1,1,2,7
2024,      343202801,3432,28,1,1,0,1,2,3,8
2024,      343203001,3432,30,1,1,8,1,1,1,4
2024,      343203001,3432,30,1,2, , ,2,2,5
2024,      343204501,3432,45,1,1,0,1,2,1,2
2024,      343207401,3432,74,1,1,5,1,1,1,5
2024,      343207401,3432,74,1,1,6,1,1,2,6
2024,      343207401,3432,74,1,1,3,1,1,3,7
2024,      343207401,3432,74,1,1,1,1,2,4,8
2024,      343211401,3432,114,1,1,1,1,2,1,3
2024,      343211601,3432,116,1,1,2,1,2,1,3
2024,      343600701,3436,7,1,1,7,2,1,1,3
2024,      343600701,3436,7,1,1,3,2,1,2,4
2024,      343600701,3436,7,1,1,0,2,2,3,5
2024,      343601501,3436,15,1,1,5,1,2,1,8
2024,      343604301,3436,43,1,1,3,2,2,1,2
2024,      343612701,3436,127,1,2, , ,2,1,5
2024,      343701401,3437,14,1,1,0,3,2,1,2
2024,      343703301,3437,33,1,1,1,3,1,1,3
2024,      343703301,3437,33,1,1,1,3,2,2,4
2024,      343704201,3437,42,1,1,5,3,1,1,4
2024,      343704201,3437,42,1,1,0,3,2,2,5
2024,      343704901,3437,49,1,1,1,3,2,1,3
2024,      343706701,3437,67,1,1,0,3,2,1,3
2024,      343713801,3437,138,1,1,1,3,2,1,2
2024,      343803101,3438,31,1,1,2,3,2,1,4
2024,      343803201,3438,32,1,1,3,3,2,1,3
2024,      343803301,3438,33,1,1,4,3,1,1,3
2024,      343803301,3438,33,1,1,0,3,2,2,4
2024,      343803401,3438,34,1,1,7,3,2,1,3
2024,      343803501,3438,35,1,1,4,3,2,1,4
2024,      343803701,3438,37,1,1,8,3,1,1,3
2024,      343803701,3438,37,1,1,6,3,1,2,4
2024,      343803701,3438,37,1,1,0,3,2,3,5
2024,      343803901,3438,39,1,1,4,3,1,1,3
2024,      343803901,3438,39,1,1,3,3,1,2,4
2024,      343803901,3438,39,1,1,6,3,1,3,6
2024,      343803901,3438,39,1,1,1,3,2,4,7
2024,      343807401,3438,74,1,1,4,3,2,1,5
2024,      343807601,3438,76,1,1,1,3,1,1,3
2024,      343807601,3438,76,1,1,3,3,2,2,5
2024,      343904301,3439,43,1,1,6,2,1,1,4
2024,      343904301,3439,43,1,1,1,1,2,2,5
2024,      343904801,3439,48,1,1,4,2,1,1,5
2024,      343904801,3439,48,1,1,2,2,2,2,6
2024,      343905201,3439,52,1,1,3,2,2,1,4
2024,      343905401,3439,54,1,1,1,2,2,1,4
2024,      343908401,3439,84,1,1,4,2,1,1,3
2024,      343908401,3439,84,1,1,5,2,1,2,4
2024,      343908401,3439,84,1,1,0,2,2,3,5
2024,      343908501,3439,85,1,1,5,2,2,1,3
2024,      343908701,3439,87,1,1,6,2,1,1,4
2024,      343908701,3439,87,1,1,4,2,2,2,5
2024,      344000401,3440,4,1,1,2,2,2,1,4
2024,      344002201,3440,22,1,1,6,2,2,1,3
2024,      344006001,3440,60,1,1,8,2,1,1,3
2024,      344006001,3440,60,1,1,6,2,2,2,4
2024,      344006401,3440,64,1,1,1,2,2,1,4
2024,      344402301,3444,23,1,1,1,3,2,1,5
2024,      344402701,3444,27,1,1,1,3,1,1,3
2024,      344402701,3444,27,1,1,2,3,2,2,5
2024,      344402901,3444,29,1,1,6,3,2,1,5
2024,      344404001,3444,40,1,1,5,3,1,1,3
2024,      344404001,3444,40,1,1,4,3,2,2,4
2024,      344404201,3444,42,1,1,0,3,2,1,7
2024,      344408701,3444,87,1,1,0,3,1,1,2
2024,      344408701,3444,87,1,1,5,3,1,2,3
2024,      344408701,3444,87,1,1,6,3,2,3,4
2024,      344408801,3444,88,1,1,7,3,2,1,3
2024,      344601801,3446,18,1,1,3,4,2,1,5
2024,      344601901,3446,19,1,1,3,4,2,1,3
2024,      344602001,3446,20,1,1,1,4,2,1,10
2024,      344602101,3446,21,1,1,4,4,2,1,2
2024,      344604701,3446,47,1,1,3,4,1,1,3
2024,      344604701,3446,47,1,1,7,4,2,2,5
2024,      344604901,3446,49,1,1,6,4,1,1,5
2024,      344604901,3446,49,1,1,1,4,2,2,6
2024,      344608101,3446,81,1,1,8,4,2,1,4
2024,      344608701,3446,87,1,1,2,4,2,1,3
2024,      344700301,3447,3,1,2, , ,2,1,3
2024,      344701301,3447,13,1,1,3,0,2,1,4
2024,      344701401,3447,14,1,1,5,1,2,1,3
2024,      344702701,3447,27,1,1,4,0,2,1,2
2024,      344705601,3447,56,1,1,3,1,2,1,3
2024,      344705701,3447,57,1,1,2,0,2,1,3
2024,      344705901,3447,59,1,1,3,0,2,1,3
2024,      344800801,3448,8,1,1,6,3,2,1,2
2024,      344801501,3448,15,1,1,6,3,1,1,2
2024,      344801501,3448,15,1,1,3,3,1,2,3
2024,      344801501,3448,15,1,1,1,3,2,3,4
2024,      344802701,3448,27,1,1,4,3,2,1,5
2024,      344804101,3448,41,1,1,1,3,2,1,3
2024,      344805601,3448,56,1,1,4,3,2,1,3
2024,      344807001,3448,70,1,1,8,3,2,1,3
2024,      344901401,3449,14,1,1,3,2,2,1,4
2024,      344903101,3449,31,1,1,4,2,1,1,2
2024,      344903101,3449,31,1,1,2,2,1,2,3
2024,      344903101,3449,31,1,1,2,2,1,3,4
2024,      344903101,3449,31,1,1,1,2,2,4,7
2024,      344910501,3449,105,1,1,1,2,2,1,2
2024,      345104801,3451,48,1,1,6,4,2,1,3
2024,      345210001,3452,100,1,1,3,0,2,1,3
2024,      345309201,3453,92,1,1,1,2,2,1,3
2024,      345309601,3453,96,1,1,0,3,2,1,2
2024,      345407601,3454,76,1,1,6,3,1,1,6
2024,      345407601,3454,76,1,1,0,3,2,2,7
2024,      345411701,3454,117,1,1,5,3,1,1,3
2024,      345411701,3454,117,1,1,5,3,2,2,4
2024,      345411702,3454,117,2,1,6,3,1,1,3
2024,      345411702,3454,117,2,1,4,3,2,2,4
2024,      345414101,3454,141,1,1,8,2,2,1,4
2024,      345416101,3454,161,1,1,3,3,2,1,10
2024,      345416701,3454,167,1,1,4,3,1,1,5
2024,      345416701,3454,167,1,1,2,3,2,2,6
2024,      345506501,3455,65,1,1,3,1,2,1,4
2024,      345901301,3459,13,1,1,1,1,2,1,3
2024,      345903701,3459,37,1,1,5,1,2,1,5
2024,      345911601,3459,116,1,1,1,1,2,1,3
2024,      345913301,3459,133,1,1,6,1,1,1,3
2024,      345913301,3459,133,1,1,4,1,1,2,4
2024,      345913301,3459,133,1,1,0,2,2,3,5
2024,      345916501,3459,165,1,1,2,1,2,1,3
2024,      345916801,3459,168,1,1,1,1,2,1,4
2024,      345921101,3459,211,1,1,1,1,2,1,3
2024,      345922401,3459,224,1,1,3,1,1,1,4
2024,      345922401,3459,224,1,1,1,1,2,2,5
2024,      346012602,3460,126,2,1,1,3,2,1,3
2024,      346012801,3460,128,1,1,1,3,2,1,2
2024,      346013001,3460,130,1,1,5,2,1,1,4
2024,      346013001,3460,130,1,1,3,2,1,2,5
2024,      346013001,3460,130,1,1,0,2,2,3,7
2024,      346013601,3460,136,1,1,4,3,2,1,2
2024,      346015101,3460,151,1,1,3,3,1,1,3
2024,      346015101,3460,151,1,1,3,3,2,2,4
2024,      346200401,3462,4,1,1,2,3,2,1,4
2024,      346200901,3462,9,1,1,1,3,1,1,2
2024,      346200901,3462,9,1,1,1,3,2,2,3
2024,      346201401,3462,14,1,1,8,3,1,1,2
2024,      346201401,3462,14,1,1,6,3,1,2,3
2024,      346201401,3462,14,1,1,5,3,2,3,5
2024,      346203201,3462,32,1,1,1,4,2,1,3
2024,      346203801,3462,38,1,1,1,2,2,1,4
2024,      346205101,3462,51,1,1,6,3,2,1,3
2024,      346205501,3462,55,1,1,1,3,2,1,4
2024,      346301601,3463,16,1,1,7,2,2,1,2
2024,      346302401,3463,24,1,1,8,2,2,1,3
2024,      346302501,3463,25,1,1,5,1,2,1,4
2024,      346305001,3463,50,1,1,1,2,2,1,3
2024,      346305101,3463,51,1,1,4,2,1,1,4
2024,      346305101,3463,51,1,1,3,2,2,2,5
2024,      346305301,3463,53,1,1,0,2,2,1,3
2024,      346401701,3464,17,1,1,4,1,2,1,3
2024,      346403601,3464,36,1,1,5,3,2,1,4
2024,      346404001,3464,40,1,1,3,2,1,1,5
2024,      346404001,3464,40,1,1,1,2,2,2,6
2024,      346410401,3464,104,1,1,5,1,2,1,5
2024,      346410901,3464,109,1,1,4,2,2,1,4
2024,      346500901,3465,9,1,1,0,2,2,1,4
2024,      346503101,3465,31,1,1,5,2,1,1,3
2024,      346503101,3465,31,1,1,6,2,1,2,7
2024,      346503101,3465,31,1,1,3,2,2,3,8
2024,      346505101,3465,51,1,1,0,2,2,1,3
2024,      346506301,3465,63,1,1,1,2,2,1,5
2024,      346600901,3466,9,1,1,2,1,2,1,3
2024,      346601001,3466,10,1,1,1,1,2,1,3
2024,      346602901,3466,29,1,1,6,1,1,1,2
2024,      346602901,3466,29,1,1,1,1,2,2,3
2024,      346604301,3466,43,1,1,7,1,2,1,3
2024,      346605501,3466,55,1,1,6,1,2,1,3
2024,      346605701,3466,57,1,1,1,1,2,1,4
2024,      346612901,3466,129,1,1,1,1,2,1,4
2024,      346613601,3466,136,1,1,6,1,2,1,7
2024,      346800701,3468,7,1,1,8,2,2,1,3
2024,      346800801,3468,8,1,1,5,2,2,1,3
2024,      346801001,3468,10,1,1,2,3,2,1,3
2024,      346802801,3468,28,1,1,4,2,1,1,3
2024,      346802801,3468,28,1,1,3,2,1,2,4
2024,      346802801,3468,28,1,1,2,2,1,3,5
2024,      346802801,3468,28,1,1,3,2,2,4,7
2024,      346802901,3468,29,1,1,1,2,2,1,3
2024,      346803401,3468,34,1,1,5,2,2,1,3
2024,      346803601,3468,36,1,1,98,2,2,1,3
2024,      347006201,3470,62,1,1,0,1,2,1,3
2024,      347100601,3471,6,1,1,3,1,2,1,6
2024,      347101001,3471,10,1,2, , ,2,1,7
2024,      347104001,3471,40,1,2, , ,1,1,3
2024,      347104001,3471,40,1,1,1,1,2,2,4
2024,      347109001,3471,90,1,1,0,1,2,1,4
2024,      347201201,3472,12,1,1,1,0,1,1,3
2024,      347201201,3472,12,1,1,1,0,2,2,4
2024,      347208901,3472,89,1,1,3,1,1,1,4
2024,      347208901,3472,89,1,1,1,1,2,2,6
2024,      347302901,3473,29,1,1,5,3,2,1,3
2024,      347309201,3473,92,1,1,1,3,2,1,3
2024,      347309701,3473,97,1,1,2,3,2,1,6
2024,      347602601,3476,26,1,1,0,2,2,1,3
2024,      347603501,3476,35,1,1,0,2,2,1,2
2024,      347605001,3476,50,1,1,5,2,1,1,2
2024,      347605001,3476,50,1,1,1,2,2,2,3
2024,      347606201,3476,62,1,1,8,2,2,1,4
2024,      347607201,3476,72,1,1,0,2,2,1,3
2024,      347607701,3476,77,1,1,6,2,2,1,4
2024,      347609601,3476,96,1,1,2,2,2,1,3
2024,      347700801,3477,8,1,1,2,3,1,1,3
2024,      347700801,3477,8,1,1,1,3,2,2,4
2024,      347701901,3477,19,1,1,0,3,1,1,2
2024,      347701901,3477,19,1,1,0,3,2,2,3
2024,      347708201,3477,82,1,1,0,2,2,1,3
2024,      347711901,3477,119,1,1,1,3,2,1,3
2024,      347801101,3478,11,1,1,3,2,2,1,3
2024,      347801501,3478,15,1,1,5,4,1,1,4
2024,      347801501,3478,15,1,1,1,5,2,2,5
2024,      347807401,3478,74,1,1,1,4,2,1,3
2024,      347807601,3478,76,1,1,0,4,2,1,5
2024,      347810201,3478,102,1,1,0,4,2,1,4
2024,      347901001,3479,10,1,1,0,3,1,1,6
2024,      347901001,3479,10,1,1,0,3,1,2,7
2024,      347901001,3479,10,1,1,0,3,2,3,8
2024,      347908001,3479,80,1,1,0,2,2,1,6
2024,      347908401,3479,84,1,1,0,3,2,1,4
2024,      347913201,3479,132,1,1,2,2,2,1,2
2024,      347916001,3479,160,1,1,1,3,2,1,2
2024,      348000701,3480,7,1,2, , ,2,1,4
2024,      348104301,3481,43,1,1,5,2,1,1,2
2024,      348104301,3481,43,1,1,4,2,1,2,3
2024,      348104301,3481,43,1,1,1,2,2,3,4
2024,      348107001,3481,70,1,1,2,3,2,1,4
